Province/State,Country/Region,Lat,Long,Date,Confirmed,Death,Recovered
,Yemen,15.552727,48.516388,2020-08-10,1832,518,2951.0
,Zambia,-13.133897,27.849332,2020-08-10,8210,241,878.0
,Zimbabwe,-19.015438,29.154857,2020-08-10,4748,104,16040.0
,Afghanistan,33.93911,67.709953,2020-08-11,37269,1344,300.0
,Albania,41.1533,20.1683,2020-08-11,6676,205,14.0
,Algeria,28.0339,1.6596,2020-08-11,36204,1322,13944.0
,Andorra,42.5063,1.5218,2020-08-11,963,52,651.0
,Angola,-11.2027,17.8739,2020-08-11,1735,80,5233.0
,Antigua and Barbuda,17.0608,-61.7964,2020-08-11,92,3,18.0
,Argentina,-38.4161,-63.6167,2020-08-11,260911,5004,59132.0
,Armenia,40.0691,45.0382,2020-08-11,40593,803,87730.0
Australian Capital Territory,Australia,-35.4735,149.0124,2020-08-11,113,3,64318.0
New South Wales,Australia,-33.8688,151.2093,2020-08-11,3915,50,11781.0
Northern Territory,Australia,-12.4634,130.8456,2020-08-11,33,0,2713.0
Queensland,Australia,-27.4698,153.0251,2020-08-11,1089,6,274.0
South Australia,Australia,-34.9285,138.6007,2020-08-11,459,4,2011.0
Tasmania,Australia,-42.8821,147.3272,2020-08-11,230,13,2682.0
Victoria,Australia,-37.8136,144.9631,2020-08-11,15646,267,13913.0
Western Australia,Australia,-31.9505,115.8605,2020-08-11,642,9,20.0
,Austria,47.5162,14.5501,2020-08-11,22245,723,7100.0
,Azerbaijan,40.1431,47.5769,2020-08-11,33731,495,8251.0
,Bahamas,25.025885,-78.035889,2020-08-11,989,15,68.0
,Bahrain,26.0275,50.55,2020-08-11,44804,165,289.0
,Bangladesh,23.685,90.3563,2020-08-11,263503,3471,98.0
,Barbados,13.1939,-59.5432,2020-08-11,143,7,2964.0
,Belarus,53.7098,27.9534,2020-08-11,69005,592,22.0
,Belgium,50.8333,4.469936,2020-08-11,75008,9885,692.0
,Belize,17.1899,-88.4976,2020-08-11,177,2,9.0
,Benin,9.3077,2.3158,2020-08-11,2001,38,1.0
,Bhutan,27.5142,90.4336,2020-08-11,113,0,52.0
,Bolivia,-16.2902,-63.5887,2020-08-11,93328,3761,72535.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-08-11,14708,447,6734.0
,Botswana,-22.3285,24.6849,2020-08-11,1066,2,455.0
,Brazil,-14.235,-51.9253,2020-08-11,3109630,103026,1128.0
,Brunei,4.5353,114.7277,2020-08-11,142,3,206656.0
,Bulgaria,42.7339,25.4858,2020-08-11,13722,471,41408.0
,Burkina Faso,12.2383,-1.5616,2020-08-11,1211,54,1347.0
,Burma,21.9162,95.956,2020-08-11,360,6,24.0
,Burundi,-3.3731,29.9189,2020-08-11,408,1,55314.0
,Cabo Verde,16.5388,-23.0418,2020-08-11,2920,33,7648.0
,Cambodia,11.55,104.9167,2020-08-11,268,0,1015.0
,Cameroon,3.848,11.5021,2020-08-11,18213,398,433.0
Alberta,Canada,53.9333,-116.5765,2020-08-11,11772,216,5447.0
British Columbia,Canada,53.7267,-127.6476,2020-08-11,4111,195,12.0
Diamond Princess,Canada,0.0,0.0,2020-08-11,0,1,8271.0
Grand Princess,Canada,0.0,0.0,2020-08-11,13,0,3681.0
Manitoba,Canada,53.7609,-98.8139,2020-08-11,562,8,1920.0
New Brunswick,Canada,46.5653,-66.4619,2020-08-11,177,2,2222577.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-08-11,268,3,102991.0
Northwest Territories,Canada,64.8255,-124.8457,2020-08-11,5,0,305866.0
Nova Scotia,Canada,44.682,-63.7443,2020-08-11,1071,64,140446.0
Ontario,Canada,51.2538,-85.3232,2020-08-11,42162,2832,23364.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-08-11,36,0,77785.0
Quebec,Canada,52.9399,-73.5491,2020-08-11,60718,5697,204960.0
Saskatchewan,Canada,52.9399,-106.4509,2020-08-11,1479,20,788.0
Yukon,Canada,64.2823,-135.0,2020-08-11,15,0,46264.0
,Central African Republic,6.6111,20.9394,2020-08-11,4645,61,1262.0
,Chad,15.4542,18.7322,2020-08-11,946,76,89712.0
,Chile,-35.6751,-71.543,2020-08-11,376616,10178,18157.0
Anhui,China,31.8257,117.2264,2020-08-11,991,6,14169.0
Beijing,China,40.1824,116.4142,2020-08-11,935,9,8149.0
Chongqing,China,30.0572,107.874,2020-08-11,583,6,71264.0
Fujian,China,26.0789,117.9874,2020-08-11,368,1,35831.0
Gansu,China,35.7518,104.2861,2020-08-11,169,2,20.0
Guangdong,China,23.3417,113.4244,2020-08-11,1699,8,1093.0
Guangxi,China,23.8298,108.7881,2020-08-11,255,2,3204.0
Guizhou,China,26.8154,106.8748,2020-08-11,147,2,472.0
Hainan,China,19.1959,109.7453,2020-08-11,171,6,803.0
Hebei,China,39.549,116.1306,2020-08-11,350,6,1053.0
Heilongjiang,China,47.862,127.7615,2020-08-11,948,13,88.0
Henan,China,37.8957,114.9042,2020-08-11,1276,22,1755.0
Hong Kong,China,22.3,114.2,2020-08-11,4181,59,6969.0
Hubei,China,30.9756,112.2707,2020-08-11,68139,4512,0.0
Hunan,China,27.6104,111.7088,2020-08-11,1019,4,13206.0
Inner Mongolia,China,44.0935,113.9448,2020-08-11,259,1,2929.0
Jiangsu,China,32.9711,119.455,2020-08-11,659,0,8945.0
Jiangxi,China,27.614,115.7221,2020-08-11,932,1,4012.0
Jilin,China,43.6661,126.1923,2020-08-11,157,2,2007.0
Liaoning,China,41.2956,122.6085,2020-08-11,261,2,854.0
Macau,China,22.1667,113.55,2020-08-11,46,0,6186.0
Ningxia,China,37.2692,106.1655,2020-08-11,75,0,334.0
Qinghai,China,35.7452,95.9956,2020-08-11,18,0,448344.0
Shaanxi,China,35.1917,108.8701,2020-08-11,341,3,22683.0
Shandong,China,36.3427,118.1498,2020-08-11,817,7,116.0
Shanghai,China,31.202,121.4491,2020-08-11,798,7,288.0
Shanxi,China,37.5777,112.2922,2020-08-11,201,0,3281.0
Sichuan,China,30.6171,102.7103,2020-08-11,616,3,34199.0
Tianjin,China,39.3054,117.323,2020-08-11,205,3,1406.0
Tibet,China,31.6927,88.0924,2020-08-11,1,0,2457.0
Xinjiang,China,41.1129,85.2401,2020-08-11,875,3,18214.0
Yunnan,China,24.974,101.487,2020-08-11,191,2,415.0
Zhejiang,China,29.1832,120.0934,2020-08-11,1275,1,7.0
,Colombia,4.5709,-74.2973,2020-08-11,410453,13475,32.0
,Comoros,-11.6455,43.3333,2020-08-11,399,7,146.0
,Congo (Brazzaville),-0.228,15.8277,2020-08-11,3745,60,0.0
,Congo (Kinshasa),-4.0383,21.7587,2020-08-11,9499,225,1538.0
,Costa Rica,9.7489,-83.7534,2020-08-11,24508,255,2913.0
,Cote d'Ivoire,7.54,-5.5471,2020-08-11,16847,105,1083.0
,Croatia,45.1,15.2,2020-08-11,5740,160,37885.0
,Cuba,21.521757,-77.78116700000002,2020-08-11,3093,88,9977.0
,Cyprus,35.1264,33.4299,2020-08-11,1277,20,9150.0
,Czechia,49.8175,15.473,2020-08-11,18783,391,78386.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-08-11,318,0,273579.0
Greenland,Denmark,71.7069,-42.6043,2020-08-11,14,0,59722.0
,Denmark,56.2639,9.5018,2020-08-11,14959,621,198.0
,Diamond Princess,0.0,0.0,2020-08-11,712,13,7007.0
,Djibouti,11.8251,42.5903,2020-08-11,5348,59,380730.0
,Dominica,15.415,-61.371,2020-08-11,18,0,114519.0
,Dominican Republic,18.7357,-70.1627,2020-08-11,81094,1346,41029.0
,Ecuador,-1.8312,-78.1834,2020-08-11,95563,5951,40473.0
,Egypt,26.820553000000004,30.802498,2020-08-11,95834,5059,113216.0
,El Salvador,13.7942,-88.8965,2020-08-11,21269,570,34523.0
,Equatorial Guinea,1.6508,10.2679,2020-08-11,4821,83,759639.0
,Eritrea,15.1794,39.7823,2020-08-11,285,0,1712.0
,Estonia,58.5953,25.0136,2020-08-11,2167,63,17.0
,Eswatini,-26.5225,31.4659,2020-08-11,3410,63,25.0
,Ethiopia,9.145,40.4897,2020-08-11,24175,440,56.0
,Fiji,-17.7134,178.065,2020-08-11,27,1,657.0
,Finland,61.92411,25.748151,2020-08-11,7623,333,830.0
French Guiana,France,3.9339,-53.1258,2020-08-11,8360,49,277067.0
French Polynesia,France,-17.6797,149.4068,2020-08-11,112,0,8165.0
Guadeloupe,France,16.265,-61.551,2020-08-11,317,14,0.0
Martinique,France,14.6415,-61.0242,2020-08-11,336,16,126.0
Mayotte,France,-12.8275,45.166244,2020-08-11,3091,39,1542.0
New Caledonia,France,-20.904305,165.618042,2020-08-11,23,0,53651.0
Reunion,France,-21.1151,55.5364,2020-08-11,702,5,2045.0
Saint Barthelemy,France,17.9,-62.8333,2020-08-11,13,0,2079.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-08-11,4,0,0.0
St Martin,France,18.0708,-63.0501,2020-08-11,84,4,2396.0
,France,46.2276,2.2137,2020-08-11,226313,30201,500102.0
,Gabon,-0.8037,11.6094,2020-08-11,8006,51,1290.0
,Gambia,13.4432,-15.3101,2020-08-11,1346,32,150376.0
,Georgia,42.3154,43.3569,2020-08-11,1264,17,2789.0
,Germany,51.165691,10.451526,2020-08-11,219540,9208,6476.0
,Ghana,7.9465,-1.0232,2020-08-11,41404,215,2498.0
,Greece,39.0742,21.8243,2020-08-11,5942,214,0.0
,Grenada,12.1165,-61.679,2020-08-11,24,0,33900.0
,Guatemala,15.7835,-90.2308,2020-08-11,57966,2233,475.0
,Guinea,9.9456,-9.6966,2020-08-11,8018,50,457.0
,Guinea-Bissau,11.8037,-15.1804,2020-08-11,2088,29,7040.0
,Guyana,4.860416000000002,-58.93018000000001,2020-08-11,602,22,183.0
,Haiti,18.9712,-72.2852,2020-08-11,7649,183,3219.0
,Holy See,41.9029,12.4534,2020-08-11,12,0,25.0
,Honduras,15.2,-86.2419,2020-08-11,48403,1515,891.0
,Hungary,47.1625,19.5033,2020-08-11,4746,605,162.0
,Iceland,64.9631,-19.0208,2020-08-11,1968,10,1420.0
,India,20.593684,78.96288,2020-08-11,2329638,46091,235569.0
,Indonesia,-0.7893,113.9213,2020-08-11,128776,5824,1965056.0
,Iran,32.427908,53.68804599999999,2020-08-11,331189,18800,1199.0
,Iraq,33.223191,43.679291,2020-08-11,156995,5531,52769.0
,Ireland,53.1424,-7.6921,2020-08-11,26801,1773,58296.0
,Israel,31.046051,34.851612,2020-08-11,86593,622,3.0
,Italy,41.87194,12.56738,2020-08-11,251237,35215,147.0
,Jamaica,18.1096,-77.2975,2020-08-11,1047,14,8.0
,Japan,36.204824,138.252924,2020-08-11,50302,1058,202.0
,Jordan,31.24,36.51,2020-08-11,1283,11,545.0
,Kazakhstan,48.0196,66.9237,2020-08-11,100855,1269,13.0
,Kenya,-0.0236,37.9062,2020-08-11,27425,438,200.0
,"Korea, South",35.90775700000001,127.766922,2020-08-11,14714,305,312.0
,Kosovo,42.602636,20.902977,2020-08-11,10590,354,12.0
,Kuwait,29.31166,47.481766,2020-08-11,73068,486,102.0
,Kyrgyzstan,41.20438,74.766098,2020-08-11,40455,1478,0.0
,Laos,19.85627,102.495496,2020-08-11,20,0,1249.0
,Latvia,56.8796,24.6032,2020-08-11,1293,32,33989.0
,Lebanon,33.8547,35.8623,2020-08-11,7121,87,27306.0
,Lesotho,-29.61,28.2336,2020-08-11,781,24,545.0
,Liberia,6.4280550000000005,-9.429499,2020-08-11,1250,81,11102.0
,Libya,26.3351,17.228331,2020-08-11,6302,132,8.0
,Liechtenstein,47.14,9.55,2020-08-11,89,1,1058.0
,Lithuania,55.1694,23.8813,2020-08-11,2283,81,9126.0
,Luxembourg,49.8153,6.1296,2020-08-11,7242,122,4587.0
,MS Zaandam,0.0,0.0,2020-08-11,9,2,28016.0
,Madagascar,-18.766947,46.869107,2020-08-11,13317,152,4184.0
,Malawi,-13.2543,34.3015,2020-08-11,4714,152,28874.0
,Malaysia,4.210483999999999,101.975766,2020-08-11,9103,125,875.0
,Maldives,3.2028,73.2207,2020-08-11,5223,20,814.0
,Mali,17.570692,-3.996166000000001,2020-08-11,2577,125,89.0
,Malta,35.9375,14.3754,2020-08-11,1141,9,245781.0
,Mauritania,21.0079,-10.9408,2020-08-11,6598,157,35907.0
,Mauritius,-20.348404,57.552152,2020-08-11,344,10,110.0
,Mexico,23.6345,-102.5528,2020-08-11,492522,53929,2994.0
,Moldova,47.4116,28.3699,2020-08-11,28223,857,33.0
,Monaco,43.7333,7.4167,2020-08-11,138,4,1082.0
,Mongolia,46.8625,103.8467,2020-08-11,293,0,452.0
,Montenegro,42.708678000000006,19.37439,2020-08-11,3748,71,216.0
,Morocco,31.7917,-7.0926,2020-08-11,35195,533,13239.0
,Mozambique,-18.665695,35.529562,2020-08-11,2481,17,634.0
,Namibia,-22.9576,18.4904,2020-08-11,3229,19,21406.0
,Nepal,28.1667,84.25,2020-08-11,23948,83,32842.0
Aruba,Netherlands,12.5211,-69.9683,2020-08-11,717,3,227.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-08-11,13,0,45589.0
Curacao,Netherlands,12.1696,-68.99,2020-08-11,32,1,175567.0
Sint Maarten,Netherlands,18.0425,-63.0548,2020-08-11,205,17,126.0
,Netherlands,52.1326,5.2913,2020-08-11,59424,6141,68577.0
,New Zealand,-40.9006,174.886,2020-08-11,1570,22,18204.0
,Nicaragua,12.865416,-85.207229,2020-08-11,4115,128,44.0
,Niger,17.607789,8.081666,2020-08-11,1158,69,1705.0
,Nigeria,9.082,8.6753,2020-08-11,47290,956,112.0
,North Macedonia,41.6086,21.7453,2020-08-11,12083,529,43887.0
,Norway,60.472,8.4689,2020-08-11,9751,256,11329.0
,Oman,21.512583,55.92325500000001,2020-08-11,82050,533,136.0
,Pakistan,30.3753,69.3451,2020-08-11,285191,6112,2913966.0
,Panama,8.538,-80.7821,2020-08-11,76464,1680,139.0
,Papua New Guinea,-6.314993,143.95555,2020-08-11,214,3,10282.0
,Paraguay,-23.4425,-58.4438,2020-08-11,7519,86,1034.0
,Peru,-9.19,-75.0152,2020-08-11,489680,21501,338.0
,Philippines,12.879721,121.774017,2020-08-11,139538,2312,336.0
,Poland,51.9194,19.1451,2020-08-11,52961,1821,2538.0
,Portugal,39.3999,-8.2245,2020-08-11,52945,1761,263.0
,Qatar,25.3548,51.1839,2020-08-11,113646,188,16540.0
,Romania,45.9432,24.9668,2020-08-11,63762,2764,112621.0
,Russia,61.52401,105.318756,2020-08-11,895691,15103,1755.0
,Rwanda,-1.9403,29.8739,2020-08-11,2171,7,869.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-08-11,17,0,369730.0
,Saint Lucia,13.9094,-60.9789,2020-08-11,25,0,985.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-08-11,57,0,924.0
,San Marino,43.9424,12.4578,2020-08-11,699,42,577.0
,Sao Tome and Principe,0.1864,6.6131,2020-08-11,881,15,365.0
,Saudi Arabia,23.885942,45.079162,2020-08-11,291468,3233,167.0
,Senegal,14.4974,-14.4524,2020-08-11,11380,238,1701.0
,Serbia,44.0165,21.0059,2020-08-11,28497,652,253.0
,Seychelles,-4.6796,55.492,2020-08-11,127,0,145.0
,Sierra Leone,8.460555000000001,-11.779889,2020-08-11,1932,69,165.0
,Singapore,1.2833,103.8333,2020-08-11,55353,27,343.0
,Slovakia,48.669,19.699,2020-08-11,2615,31,934.0
,Slovenia,46.1512,14.9955,2020-08-11,2272,129,1254.0
,Solomon Islands,-9.6457,160.1562,2020-08-11,0,0,3974.0
,Somalia,5.152149,46.199616,2020-08-11,3227,93,63626.0
,South Africa,-30.5595,22.9375,2020-08-11,566109,10751,1015.0
,South Sudan,6.877000000000002,31.307,2020-08-11,2472,47,257.0
,Spain,40.463667,-3.74922,2020-08-11,326612,28581,656.0
,Sri Lanka,7.873054,80.77179699999998,2020-08-11,2880,11,931.0
,Sudan,12.8628,30.2176,2020-08-11,12033,786,155.0
,Suriname,3.9193,-56.0278,2020-08-11,2559,39,248.0
,Sweden,60.128161,18.643501,2020-08-11,80045,5798,46.0
,Switzerland,46.8182,8.2275,2020-08-11,36895,1990,75.0
,Syria,34.802075,38.99681500000001,2020-08-11,1327,53,18.0
,Taiwan*,23.7,121.0,2020-08-11,480,7,343.0
,Tajikistan,38.861,71.2761,2020-08-11,7871,63,797.0
,Tanzania,-6.369028,34.888822,2020-08-11,509,21,796.0
,Thailand,15.870032,100.992541,2020-08-11,3351,58,201.0
,Timor-Leste,-8.874217,125.727539,2020-08-11,25,0,611.0
,Togo,8.6195,0.8248,2020-08-11,1070,26,203.0
,Trinidad and Tobago,10.6918,-61.2225,2020-08-11,300,8,1.0
,Tunisia,33.886917,9.537499,2020-08-11,1738,52,701.0
,Turkey,38.9637,35.2433,2020-08-11,243180,5873,189.0
,US,40.0,-100.0,2020-08-11,5137333,164519,1268.0
,Uganda,1.373333,32.290275,2020-08-11,1313,9,359792.0
,Ukraine,48.3794,31.1656,2020-08-11,85023,1979,396.0
,United Arab Emirates,23.424076,53.847818,2020-08-11,62966,358,1625.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-08-11,3,0,8920.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-08-11,159,9,10372.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-08-11,9,1,15106.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-08-11,203,1,5678.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-08-11,599,47,3006.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-08-11,13,0,878.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-08-11,202,0,16087.0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-08-11,336,24,300.0
Montserrat,United Kingdom,16.742498,-62.187366,2020-08-11,13,1,14.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-08-11,216,2,13944.0
,United Kingdom,55.3781,-3.4360000000000004,2020-08-11,312789,41309,651.0
,Uruguay,-32.5228,-55.7658,2020-08-11,1385,37,5233.0
,Uzbekistan,41.377491,64.585262,2020-08-11,31747,204,18.0
,Venezuela,6.4238,-66.5897,2020-08-11,27938,238,59949.0
,Vietnam,14.058324,108.277199,2020-08-11,866,16,87889.0
,West Bank and Gaza,31.9522,35.2332,2020-08-11,14875,104,65118.0
,Western Sahara,24.2155,-12.8858,2020-08-11,10,1,12021.0
,Yemen,15.552727,48.516388,2020-08-11,1831,523,3795.0
,Zambia,-13.133897,27.849332,2020-08-11,8275,241,274.0
,Zimbabwe,-19.015438,29.154857,2020-08-11,4818,104,2024.0
,Afghanistan,33.93911,67.709953,2020-08-12,37345,1354,2762.0
,Albania,41.1533,20.1683,2020-08-12,6817,208,14480.0
,Algeria,28.0339,1.6596,2020-08-12,36699,1333,23.0
,Andorra,42.5063,1.5218,2020-08-12,977,53,7100.0
,Angola,-11.2027,17.8739,2020-08-12,1762,80,8307.0
,Antigua and Barbuda,17.0608,-61.7964,2020-08-12,92,3,68.0
,Argentina,-38.4161,-63.6167,2020-08-12,268574,5213,289.0
,Armenia,40.0691,45.0382,2020-08-12,40794,806,98.0
Australian Capital Territory,Australia,-35.4735,149.0124,2020-08-12,113,3,2964.0
New South Wales,Australia,-33.8688,151.2093,2020-08-12,3927,51,22.0
Northern Territory,Australia,-12.4634,130.8456,2020-08-12,33,0,692.0
Queensland,Australia,-27.4698,153.0251,2020-08-12,1089,6,9.0
South Australia,Australia,-34.9285,138.6007,2020-08-12,459,4,1.0
Tasmania,Australia,-42.8821,147.3272,2020-08-12,230,13,52.0
Victoria,Australia,-37.8136,144.9631,2020-08-12,15863,275,72600.0
Western Australia,Australia,-31.9505,115.8605,2020-08-12,644,9,6734.0
,Austria,47.5162,14.5501,2020-08-12,22439,724,455.0
,Azerbaijan,40.1431,47.5769,2020-08-12,33824,497,1132.0
,Bahamas,25.025885,-78.035889,2020-08-12,1036,15,207606.0
,Bahrain,26.0275,50.55,2020-08-12,45264,166,41408.0
,Bangladesh,23.685,90.3563,2020-08-12,266498,3513,1347.0
,Barbados,13.1939,-59.5432,2020-08-12,144,7,24.0
,Belarus,53.7098,27.9534,2020-08-12,69102,595,56277.0
,Belgium,50.8333,4.469936,2020-08-12,75647,9900,7648.0
,Belize,17.1899,-88.4976,2020-08-12,210,2,1015.0
,Benin,9.3077,2.3158,2020-08-12,2014,38,433.0
,Bhutan,27.5142,90.4336,2020-08-12,113,0,5447.0
,Bolivia,-16.2902,-63.5887,2020-08-12,95071,3827,12.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-08-12,14961,453,8449.0
,Botswana,-22.3285,24.6849,2020-08-12,1066,2,3692.0
,Brazil,-14.235,-51.9253,2020-08-12,3164785,104201,1936.0
,Brunei,4.5353,114.7277,2020-08-12,142,3,2280566.0
,Bulgaria,42.7339,25.4858,2020-08-12,13893,482,105198.0
,Burkina Faso,12.2383,-1.5616,2020-08-12,1213,54,307702.0
,Burma,21.9162,95.956,2020-08-12,361,6,143393.0
,Burundi,-3.3731,29.9189,2020-08-12,409,1,23364.0
,Cabo Verde,16.5388,-23.0418,2020-08-12,3000,33,78651.0
,Cambodia,11.55,104.9167,2020-08-12,272,0,205203.0
,Cameroon,3.848,11.5021,2020-08-12,18263,401,788.0
Alberta,Canada,53.9333,-116.5765,2020-08-12,11893,217,47418.0
British Columbia,Canada,53.7267,-127.6476,2020-08-12,4111,195,1268.0
Diamond Princess,Canada,0.0,0.0,2020-08-12,0,1,91089.0
Grand Princess,Canada,0.0,0.0,2020-08-12,13,0,18453.0
Manitoba,Canada,53.7609,-98.8139,2020-08-12,578,8,14200.0
New Brunswick,Canada,46.5653,-66.4619,2020-08-12,178,2,8346.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-08-12,268,3,71770.0
Northwest Territories,Canada,64.8255,-124.8457,2020-08-12,5,0,36056.0
Nova Scotia,Canada,44.682,-63.7443,2020-08-12,1071,64,20.0
Ontario,Canada,51.2538,-85.3232,2020-08-12,42233,2833,1093.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-08-12,41,0,3346.0
Quebec,Canada,52.9399,-73.5491,2020-08-12,60813,5709,472.0
Saskatchewan,Canada,52.9399,-106.4509,2020-08-12,1484,20,816.0
Yukon,Canada,64.2823,-135.0,2020-08-12,15,0,1085.0
,Central African Republic,6.6111,20.9394,2020-08-12,4652,61,88.0
,Chad,15.4542,18.7322,2020-08-12,949,76,1766.0
,Chile,-35.6751,-71.543,2020-08-12,378168,10205,6969.0
Anhui,China,31.8257,117.2264,2020-08-12,991,6,0.0
Beijing,China,40.1824,116.4142,2020-08-12,935,9,13332.0
Chongqing,China,30.0572,107.874,2020-08-12,583,6,2998.0
Fujian,China,26.0789,117.9874,2020-08-12,368,1,8949.0
Gansu,China,35.7518,104.2861,2020-08-12,169,2,4113.0
Guangdong,China,23.3417,113.4244,2020-08-12,1707,8,2010.0
Guangxi,China,23.8298,108.7881,2020-08-12,255,2,901.0
Guizhou,China,26.8154,106.8748,2020-08-12,147,2,6203.0
Hainan,China,19.1959,109.7453,2020-08-12,171,6,334.0
Hebei,China,39.549,116.1306,2020-08-12,351,6,453104.0
Heilongjiang,China,47.862,127.7615,2020-08-12,948,13,22683.0
Henan,China,37.8957,114.9042,2020-08-12,1276,22,116.0
Hong Kong,China,22.3,114.2,2020-08-12,4243,63,288.0
Hubei,China,30.9756,112.2707,2020-08-12,68139,4512,3333.0
Hunan,China,27.6104,111.7088,2020-08-12,1019,4,35040.0
Inner Mongolia,China,44.0935,113.9448,2020-08-12,259,1,1474.0
Jiangsu,China,32.9711,119.455,2020-08-12,659,0,2460.0
Jiangxi,China,27.614,115.7221,2020-08-12,932,1,18350.0
Jilin,China,43.6661,126.1923,2020-08-12,157,2,446.0
Liaoning,China,41.2956,122.6085,2020-08-12,261,2,7.0
Macau,China,22.1667,113.55,2020-08-12,46,0,33.0
Ningxia,China,37.2692,106.1655,2020-08-12,75,0,147.0
Qinghai,China,35.7452,95.9956,2020-08-12,18,0,0.0
Shaanxi,China,35.1917,108.8701,2020-08-12,341,3,1538.0
Shandong,China,36.3427,118.1498,2020-08-12,821,7,2913.0
Shanghai,China,31.202,121.4491,2020-08-12,800,7,1083.0
Shanxi,China,37.5777,112.2922,2020-08-12,201,0,38767.0
Sichuan,China,30.6171,102.7103,2020-08-12,618,3,10052.0
Tianjin,China,39.3054,117.323,2020-08-12,205,3,9150.0
Tibet,China,31.6927,88.0924,2020-08-12,1,0,78386.0
Xinjiang,China,41.1129,85.2401,2020-08-12,883,3,275317.0
Yunnan,China,24.974,101.487,2020-08-12,191,2,60528.0
Zhejiang,China,29.1832,120.0934,2020-08-12,1275,1,198.0
,Colombia,4.5709,-74.2973,2020-08-12,422519,13837,7197.0
,Comoros,-11.6455,43.3333,2020-08-12,399,7,380730.0
,Congo (Brazzaville),-0.228,15.8277,2020-08-12,3745,60,114921.0
,Congo (Kinshasa),-4.0383,21.7587,2020-08-12,9538,225,41661.0
,Costa Rica,9.7489,-83.7534,2020-08-12,25057,263,40652.0
,Cote d'Ivoire,7.54,-5.5471,2020-08-12,16847,105,113531.0
,Croatia,45.1,15.2,2020-08-12,5870,160,35079.0
,Cuba,21.521757,-77.78116700000002,2020-08-12,3128,88,765754.0
,Cyprus,35.1264,33.4299,2020-08-12,1291,20,1754.0
,Czechia,49.8175,15.473,2020-08-12,19075,391,17.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-08-12,339,0,25.0
Greenland,Denmark,71.7069,-42.6043,2020-08-12,14,0,56.0
,Denmark,56.2639,9.5018,2020-08-12,15070,621,657.0
,Diamond Princess,0.0,0.0,2020-08-12,712,13,831.0
,Djibouti,11.8251,42.5903,2020-08-12,5358,59,278441.0
,Dominica,15.415,-61.371,2020-08-12,18,0,8165.0
,Dominican Republic,18.7357,-70.1627,2020-08-12,82224,1371,0.0
,Ecuador,-1.8312,-78.1834,2020-08-12,97110,5984,126.0
,Egypt,26.820553000000004,30.802498,2020-08-12,95963,5085,1545.0
,El Salvador,13.7942,-88.8965,2020-08-12,21644,577,53920.0
,Equatorial Guinea,1.6508,10.2679,2020-08-12,4821,83,2147.0
,Eritrea,15.1794,39.7823,2020-08-12,285,0,2079.0
,Estonia,58.5953,25.0136,2020-08-12,2174,63,0.0
,Eswatini,-26.5225,31.4659,2020-08-12,3525,63,2396.0
,Ethiopia,9.145,40.4897,2020-08-12,25118,463,504127.0
,Fiji,-17.7134,178.065,2020-08-12,27,1,1290.0
,Finland,61.92411,25.748151,2020-08-12,7642,333,150376.0
French Guiana,France,3.9339,-53.1258,2020-08-12,8423,50,2798.0
French Polynesia,France,-17.6797,149.4068,2020-08-12,139,0,6492.0
Guadeloupe,France,16.265,-61.551,2020-08-12,367,14,2559.0
Martinique,France,14.6415,-61.0242,2020-08-12,336,16,0.0
Mayotte,France,-12.8275,45.166244,2020-08-12,3091,39,34100.0
New Caledonia,France,-20.904305,165.618042,2020-08-12,23,0,490.0
Reunion,France,-21.1151,55.5364,2020-08-12,734,5,457.0
Saint Barthelemy,France,17.9,-62.8333,2020-08-12,13,0,7072.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-08-12,4,0,183.0
St Martin,France,18.0708,-63.0501,2020-08-12,84,4,3220.0
,France,46.2276,2.2137,2020-08-12,230874,30247,25.0
,Gabon,-0.8037,11.6094,2020-08-12,8077,51,903.0
,Gambia,13.4432,-15.3101,2020-08-12,1477,33,165.0
,Georgia,42.3154,43.3569,2020-08-12,1278,17,1434.0
,Germany,51.165691,10.451526,2020-08-12,220859,9213,236370.0
,Ghana,7.9465,-1.0232,2020-08-12,41572,223,1985484.0
